trace,object,discriminator_confidence,survives_box_gates
intento_135353_camiseta_doblada,camiseta_doblada,0.0155,0
intento_135353_camiseta_doblada,camiseta_doblada,0.1232,0
intento_135353_camiseta_doblada,camiseta_doblada,0.1203,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0218,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0044,0
intento_135353_camiseta_doblada,camiseta_doblada,0.1373,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0176,1
intento_135353_camiseta_doblada,camiseta_doblada,0.433,0
intento_135353_camiseta_doblada,camiseta_doblada,0.063,1
intento_135353_camiseta_doblada,camiseta_doblada,0.1077,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0222,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0109,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0077,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0082,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0784,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0026,0
intento_135353_camiseta_doblada,camiseta_doblada,0.1862,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0314,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0037,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0161,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0065,0
intento_135353_camiseta_doblada,camiseta_doblada,0.018,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0139,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0087,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0596,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0443,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0288,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0036,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0118,1
intento_135353_camiseta_doblada,camiseta_doblada,0.212,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0351,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0146,0
intento_135353_camiseta_doblada,camiseta_doblada,0.2524,1
intento_135353_camiseta_doblada,camiseta_doblada,0.129,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0252,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0083,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0272,0
intento_135353_camiseta_doblada,camiseta_doblada,0.1667,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0826,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0121,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0009,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0834,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0011,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0037,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0347,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0139,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0121,0
intento_135353_camiseta_doblada,camiseta_doblada,0.1908,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0561,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0321,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0297,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0021,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0047,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0068,0
intento_135353_camiseta_doblada,camiseta_doblada,0.017,0
intento_135353_camiseta_doblada,camiseta_doblada,0.2603,1
intento_135353_camiseta_doblada,camiseta_doblada,0.161,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0202,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0045,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0162,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0064,0
intento_135353_camiseta_doblada,camiseta_doblada,0.1873,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0198,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0195,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0008,1
intento_135353_camiseta_doblada,camiseta_doblada,0.1779,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0015,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0318,1
intento_135353_camiseta_doblada,camiseta_doblada,0.326,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0718,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0131,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0438,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0951,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0453,1
intento_135353_camiseta_doblada,camiseta_doblada,0.024,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0126,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0267,0
intento_135353_camiseta_doblada,camiseta_doblada,0.1937,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0043,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0194,0
intento_135353_camiseta_doblada,camiseta_doblada,0.306,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0088,0
intento_135353_camiseta_doblada,camiseta_doblada,0.058,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0176,0
intento_135353_camiseta_doblada,camiseta_doblada,0.028,0
intento_135353_camiseta_doblada,camiseta_doblada,0.4212,0
intento_135353_camiseta_doblada,camiseta_doblada,0.021,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0275,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0063,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0053,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0687,1
intento_135353_camiseta_doblada,camiseta_doblada,0.059,0
intento_135353_camiseta_doblada,camiseta_doblada,0.1887,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0141,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0581,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0553,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0438,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0011,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0113,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0368,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0257,0
intento_135353_camiseta_doblada,camiseta_doblada,0.004,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0286,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0059,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0199,0
intento_135353_camiseta_doblada,camiseta_doblada,0.301,0
intento_135353_camiseta_doblada,camiseta_doblada,0.1346,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0242,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0545,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0985,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0012,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0108,0
intento_135353_camiseta_doblada,camiseta_doblada,0.004,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0544,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0901,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0729,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0825,0
intento_135353_camiseta_doblada,camiseta_doblada,0.013,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0064,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0058,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0503,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0289,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0192,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0344,1
intento_135353_camiseta_doblada,camiseta_doblada,0.1049,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0066,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0008,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0361,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0084,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0259,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0271,0
intento_135353_camiseta_doblada,camiseta_doblada,0.1121,0
intento_135353_camiseta_doblada,camiseta_doblada,0.004,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0059,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0625,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0126,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0073,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0138,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0251,0
intento_135353_camiseta_doblada,camiseta_doblada,0.1877,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0247,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0039,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0449,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0762,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0624,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0167,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0098,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0464,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0085,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0413,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0475,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0469,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0489,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0181,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0186,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0999,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0092,1
intento_135353_camiseta_doblada,camiseta_doblada,0.1144,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0182,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0236,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0255,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0473,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0781,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0059,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0042,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0177,0
intento_135353_camiseta_doblada,camiseta_doblada,0.053,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0204,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0118,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0104,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0114,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0758,0
intento_135353_camiseta_doblada,camiseta_doblada,0.006,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0036,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0116,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0737,0
intento_135353_camiseta_doblada,camiseta_doblada,0.034,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0169,0
intento_135353_camiseta_doblada,camiseta_doblada,0.3498,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0028,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0234,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0012,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0074,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0206,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0034,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0379,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0116,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0044,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0665,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0337,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0035,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0258,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0116,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0046,0
intento_135353_camiseta_doblada,camiseta_doblada,0.1029,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0073,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0021,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0012,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0345,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0152,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0341,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0029,0
intento_135353_camiseta_doblada,camiseta_doblada,0.004,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0043,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0839,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0117,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0384,0
intento_135353_camiseta_doblada,camiseta_doblada,0.257,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0064,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0035,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0681,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0329,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0175,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0151,1
intento_135353_camiseta_doblada,camiseta_doblada,0.027,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0541,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0206,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0383,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0268,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0701,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0143,0
intento_135353_camiseta_doblada,camiseta_doblada,0.1073,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0032,1
intento_135353_camiseta_doblada,camiseta_doblada,0.0225,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0076,0
intento_135353_camiseta_doblada,camiseta_doblada,0.023,0
intento_135353_camiseta_doblada,camiseta_doblada,0.1244,0
intento_135353_camiseta_doblada,camiseta_doblada,0.034,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0698,0
intento_135353_camiseta_doblada,camiseta_doblada,0.1891,0
intento_135353_camiseta_doblada,camiseta_doblada,0.1722,0
intento_135353_camiseta_doblada,camiseta_doblada,0.0006,1
intento_135353_camiseta_doblada,camiseta_doblada,0.1296,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0565,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0123,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0867,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0123,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0116,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0123,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0214,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0144,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0078,0
intento_135405_camiseta_doblada,camiseta_doblada,0.014,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0051,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0171,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0648,0
intento_135405_camiseta_doblada,camiseta_doblada,0.2658,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0546,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0056,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0349,1
intento_135405_camiseta_doblada,camiseta_doblada,0.1285,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0151,0
intento_135405_camiseta_doblada,camiseta_doblada,0.1496,0
intento_135405_camiseta_doblada,camiseta_doblada,0.1183,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0591,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0041,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0102,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0152,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0288,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0267,0
intento_135405_camiseta_doblada,camiseta_doblada,0.2168,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0129,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0172,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0372,0
intento_135405_camiseta_doblada,camiseta_doblada,0.007,0
intento_135405_camiseta_doblada,camiseta_doblada,0.4827,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0409,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0155,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0621,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0062,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0121,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0211,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0991,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0012,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0055,0
intento_135405_camiseta_doblada,camiseta_doblada,0.4641,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0043,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0639,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0569,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0435,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0027,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0192,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0353,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0558,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0175,0
intento_135405_camiseta_doblada,camiseta_doblada,0.4356,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0086,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0373,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0232,0
intento_135405_camiseta_doblada,camiseta_doblada,0.1069,0
intento_135405_camiseta_doblada,camiseta_doblada,0.004,0
intento_135405_camiseta_doblada,camiseta_doblada,0.6378,0
intento_135405_camiseta_doblada,camiseta_doblada,0.1705,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0014,0
intento_135405_camiseta_doblada,camiseta_doblada,0.019,0
intento_135405_camiseta_doblada,camiseta_doblada,0.1411,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0068,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0626,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0368,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0631,0
intento_135405_camiseta_doblada,camiseta_doblada,0.6249,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0251,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0147,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0094,0
intento_135405_camiseta_doblada,camiseta_doblada,0.1538,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0035,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0166,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0106,0
intento_135405_camiseta_doblada,camiseta_doblada,0.3311,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0032,0
intento_135405_camiseta_doblada,camiseta_doblada,0.5533,0
intento_135405_camiseta_doblada,camiseta_doblada,0.4022,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0372,0
intento_135405_camiseta_doblada,camiseta_doblada,0.3406,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0104,0
intento_135405_camiseta_doblada,camiseta_doblada,0.125,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0048,0
intento_135405_camiseta_doblada,camiseta_doblada,0.6141,0
intento_135405_camiseta_doblada,camiseta_doblada,0.6421,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0121,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0753,0
intento_135405_camiseta_doblada,camiseta_doblada,0.1204,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0155,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0887,1
intento_135405_camiseta_doblada,camiseta_doblada,0.5182,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0651,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0196,0
intento_135405_camiseta_doblada,camiseta_doblada,0.2712,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0529,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0082,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0062,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0185,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0039,0
intento_135405_camiseta_doblada,camiseta_doblada,0.1209,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0054,1
intento_135405_camiseta_doblada,camiseta_doblada,0.1296,0
intento_135405_camiseta_doblada,camiseta_doblada,0.2192,1
intento_135405_camiseta_doblada,camiseta_doblada,0.5085,0
intento_135405_camiseta_doblada,camiseta_doblada,0.2829,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0165,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0271,0
intento_135405_camiseta_doblada,camiseta_doblada,0.5877,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0345,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0168,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0098,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0424,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0691,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0064,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0055,0
intento_135405_camiseta_doblada,camiseta_doblada,0.2072,1
intento_135405_camiseta_doblada,camiseta_doblada,0.077,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0098,1
intento_135405_camiseta_doblada,camiseta_doblada,0.2032,0
intento_135405_camiseta_doblada,camiseta_doblada,0.1537,1
intento_135405_camiseta_doblada,camiseta_doblada,0.039,0
intento_135405_camiseta_doblada,camiseta_doblada,0.4892,0
intento_135405_camiseta_doblada,camiseta_doblada,0.175,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0077,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0038,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0868,0
intento_135405_camiseta_doblada,camiseta_doblada,0.2955,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0011,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0153,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0006,0
intento_135405_camiseta_doblada,camiseta_doblada,0.2353,0
intento_135405_camiseta_doblada,camiseta_doblada,0.3312,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0084,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0232,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0041,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0345,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0588,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0092,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0197,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0202,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0466,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0083,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0007,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0077,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0042,0
intento_135405_camiseta_doblada,camiseta_doblada,0.3022,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0099,0
intento_135405_camiseta_doblada,camiseta_doblada,0.3811,0
intento_135405_camiseta_doblada,camiseta_doblada,0.1142,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0046,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0567,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0014,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0005,0
intento_135405_camiseta_doblada,camiseta_doblada,0.1271,0
intento_135405_camiseta_doblada,camiseta_doblada,0.082,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0008,0
intento_135405_camiseta_doblada,camiseta_doblada,0.3105,1
intento_135405_camiseta_doblada,camiseta_doblada,0.2156,0
intento_135405_camiseta_doblada,camiseta_doblada,0.1236,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0552,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0016,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0192,0
intento_135405_camiseta_doblada,camiseta_doblada,0.1809,0
intento_135405_camiseta_doblada,camiseta_doblada,0.1868,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0335,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0487,0
intento_135405_camiseta_doblada,camiseta_doblada,0.2655,0
intento_135405_camiseta_doblada,camiseta_doblada,0.2229,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0145,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0056,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0074,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0094,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0259,0
intento_135405_camiseta_doblada,camiseta_doblada,0.1278,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0852,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0632,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0759,0
intento_135405_camiseta_doblada,camiseta_doblada,0.184,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0313,0
intento_135405_camiseta_doblada,camiseta_doblada,0.1636,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0064,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0348,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0684,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0012,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0279,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0012,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0127,0
intento_135405_camiseta_doblada,camiseta_doblada,0.2915,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0673,0
intento_135405_camiseta_doblada,camiseta_doblada,0.1843,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0995,1
intento_135405_camiseta_doblada,camiseta_doblada,0.3299,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0403,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0089,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0383,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0104,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0016,0
intento_135405_camiseta_doblada,camiseta_doblada,0.2169,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0935,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0481,0
intento_135405_camiseta_doblada,camiseta_doblada,0.1266,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0852,0
intento_135405_camiseta_doblada,camiseta_doblada,0.001,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0149,1
intento_135405_camiseta_doblada,camiseta_doblada,0.3028,1
intento_135405_camiseta_doblada,camiseta_doblada,0.0232,0
intento_135405_camiseta_doblada,camiseta_doblada,0.006,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0436,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0271,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0016,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0213,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0373,0
intento_135405_camiseta_doblada,camiseta_doblada,0.007,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0849,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0137,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0147,0
intento_135405_camiseta_doblada,camiseta_doblada,0.2203,0
intento_135405_camiseta_doblada,camiseta_doblada,0.0256,0
